2025-07-22 05:45:27 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 17:18:14 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 17:18:14 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 17:18:14 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 17:33:56 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 17:33:56 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 17:33:56 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:28:17 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:28:17 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:28:17 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:31:21 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:31:21 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:31:21 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:32:01 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:32:02 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:32:02 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:34:11 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:34:11 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:34:11 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:34:24 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:34:24 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:34:24 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:46:42 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:46:42 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 20:46:43 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 21:52:24 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 21:52:24 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-22 21:52:24 - tatum_subscription - DEBUG - Logger initialized for tatum_subscription at level DEBUG
2025-07-23 08:15:14 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:15:14 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:15:14 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:15:14 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:15:14 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:15:14 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:15:14 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:15:14 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:15:14 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:15:14 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:15:14 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:15:14 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:15:14 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:15:14 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:15:14 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:15:14 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:15:14 - tatum_subscription - ERROR - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:19:36 - tatum_subscription - ERROR - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:24:23 - tatum_subscription - ERROR - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 08:46:47 - tatum_subscription - ERROR - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:16:34 - tatum_subscription - ERROR - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
2025-07-23 10:23:16 - tatum_subscription - WARNING - Blockchain DOT is not supported by Tatum API
